,Tag Id,Test Date,Ambient Bias mVdc,Max Deviation from Amb mVdc,Min Deviation from Amb mVdc,Pk-Pk mVdc,Max Deviation after Calibration,Min Deviation after Calibration,Meets -105 temp spec,Meets -106 temp spec,-105 Post-Calibration meets temp spec,-106 Post-Calibration meets temp spec,,,,,,
1563,J3821,2/4/2020 20:17,0.9765041,1.4865989,-0.3829439,1.8695428,1.084664715,-1.35609504,TRUE,FALSE,TRUE,FALSE,,,,,,
1564,J3829,2/4/2020 20:17,-2.963583,7.194149,-3.478782,10.672931,0.795161259,-1.482851278,FALSE,FALSE,TRUE,FALSE,,,,,,
1565,J3830,2/4/2020 20:17,0.866756,5.28789,-3.484741,8.772631,0.780139222,-1.346169201,FALSE,FALSE,TRUE,FALSE,,,,,,
1566,J3826,2/4/2020 20:17,2.582442,1.225368,-2.084696,3.310064,0.643224003,-0.492661636,FALSE,FALSE,TRUE,FALSE,,,,,,
1567,J3827,2/4/2020 20:17,-1.558148,2.4904765,-3.282792,5.7732685,0.769151171,-0.551567956,FALSE,FALSE,TRUE,FALSE,,,,,,
1568,J3828,2/4/2020 20:17,0.8691808,0.8833272,-2.5608128,3.44414,0.369335134,-0.343768198,FALSE,FALSE,TRUE,TRUE,,,,,,
1569,J3822,2/4/2020 20:17,-1.912534,3.871288,-1.427693,5.298981,1.262250587,-1.550526719,FALSE,FALSE,TRUE,FALSE,,,,,,
1570,J3824,2/4/2020 20:17,6.620719,0.593508,-0.377918,0.971426,0.415311058,-0.445704158,TRUE,FALSE,TRUE,TRUE,,,,,,
1571,J3761,2/4/2020 9:13,12.30971,1.83153,-3.698405,5.529935,0.702911061,-0.583109754,FALSE,FALSE,TRUE,FALSE,,,,,,
1572,J3762,2/4/2020 9:13,2.325321,1.481784,-4.10788,5.589664,0.440477931,-0.469054876,FALSE,FALSE,TRUE,TRUE,,,,,,
1573,J3763,2/4/2020 9:13,6.077703,2.192436,-3.08522,5.277656,0.691771664,-0.501804693,FALSE,FALSE,TRUE,FALSE,,,,,,
1574,J3764,2/4/2020 9:13,15.89183,1.8567,-4.09421,5.95091,0.331812044,-0.41286667,FALSE,FALSE,TRUE,TRUE,,,,,,
1575,J3765,2/4/2020 9:13,10.83084,2.84255,-6.933069,9.775619,0.5307226,-0.550214567,FALSE,FALSE,TRUE,FALSE,,,,,,
1576,J3766,2/4/2020 9:13,2.846441,1.769943,-2.672692,4.442635,0.897683637,-0.469584043,FALSE,FALSE,TRUE,FALSE,,,,,,
1577,J3767,2/4/2020 9:13,-29.71804,14.67362,-25.13751,39.81113,11.95052633,-5.411115586,FALSE,FALSE,FALSE,FALSE,,,,,,
1578,J3768,2/4/2020 9:13,-3.076224,0.923095,-1.400055,2.32315,0.542147152,-0.914269658,TRUE,FALSE,TRUE,FALSE,,,,,,
1579,J3769,2/4/2020 9:13,-1.152584,2.588613,-5.49639,8.085003,0.452100193,-0.57322809,FALSE,FALSE,TRUE,FALSE,,,,,,
1580,J3770,2/4/2020 9:13,-2.935916,2.8235031,-1.782445,4.6059481,0.185988583,-0.429407835,FALSE,FALSE,TRUE,TRUE,,,,,,
1581,J3746,2/4/2020 9:13,1.102805,1.255854,-1.4704226,2.7262766,0.375649389,-0.402175779,TRUE,FALSE,TRUE,TRUE,,,,,,
1582,J3750,2/4/2020 9:13,3.243166,0.970638,-2.9328069,3.9034449,0.245291037,-0.421937364,FALSE,FALSE,TRUE,TRUE,,,,,,
1583,J3604,2/4/2020 9:03,4.847816,1.005209,-1.302465,2.307674,0.220942126,-0.56709325,TRUE,FALSE,TRUE,FALSE,,,,,,
1584,J3800,2/4/2020 9:03,-0.8956593,0.7488806,-2.7470277,3.4959083,0.711358462,-0.536937139,FALSE,FALSE,TRUE,FALSE,,,,,,
1585,J3662,2/3/2020 18:57,-4.517729,0.178147,-1.026874,1.205021,0.276738751,-0.591448571,TRUE,FALSE,TRUE,FALSE,,,,,,
1586,J3801,2/3/2020 18:57,1.523215,1.619486,-2.874049,4.493535,0.537576053,-0.482567024,FALSE,FALSE,TRUE,FALSE,,,,,,
1587,J3802,2/3/2020 18:57,6.902481,1.997075,-3.660808,5.657883,0.425745829,-0.42621273,FALSE,FALSE,TRUE,TRUE,,,,,,
1588,J3805,2/3/2020 18:57,-3.463492,3.8618908,-1.832658,5.6945488,0.967819775,-1.296624068,FALSE,FALSE,TRUE,FALSE,,,,,,
1589,J3806,2/3/2020 18:57,1.132733,5.497457,-2.821883,8.31934,0.486966117,-0.882521669,FALSE,FALSE,TRUE,FALSE,,,,,,
1590,J3807,2/3/2020 18:57,0.247904,0.865869,-0.8608789,1.7267479,0.803909678,-0.868927479,TRUE,FALSE,TRUE,FALSE,,,,,,
1591,J3808,2/3/2020 18:57,-2.832238,8.156394,-4.402219,12.558613,0.819529248,-1.412556222,FALSE,FALSE,TRUE,FALSE,,,,,,
1592,J3809,2/3/2020 18:57,-1.264086,7.633355,-4.477714,12.111069,0.89518424,-1.633709032,FALSE,FALSE,TRUE,FALSE,,,,,,
1593,J3810,2/3/2020 18:57,-4.626022,5.1448845,-2.252921,7.3978055,0.825171019,-1.356262402,FALSE,FALSE,TRUE,FALSE,,,,,,
1594,J3791,2/3/2020 18:37,3.076539,5.296404,-3.09323101,8.38963501,0.557366521,-0.803954412,FALSE,FALSE,TRUE,FALSE,,,,,,
1595,J3792,2/3/2020 18:37,1.419042,4.422713,-4.072173,8.494886,0.570782393,-1.499346575,FALSE,FALSE,TRUE,FALSE,,,,,,
1596,J3793,2/3/2020 18:37,4.144397,6.949403,-3.8183963,10.7677993,1.072755185,-1.478100522,FALSE,FALSE,TRUE,FALSE,,,,,,
1597,J3794,2/3/2020 18:37,-0.6721325,8.7488595,-3.9139765,12.662836,0.544515598,-0.852875112,FALSE,FALSE,TRUE,FALSE,,,,,,
1598,J3795,2/3/2020 18:37,0.6035001,1.0094239,-3.0526261,4.06205,0.440464147,-0.54123282,FALSE,FALSE,TRUE,FALSE,,,,,,
1599,J3796,2/3/2020 18:37,5.737922,1.073685,-2.406442,3.480127,0.539207589,-0.492564684,FALSE,FALSE,TRUE,FALSE,,,,,,
1600,J3797,2/3/2020 18:37,2.644024,0.158406,-1.275117,1.433523,0.40900348,-0.725769517,TRUE,FALSE,TRUE,FALSE,,,,,,
1601,J3521,2/3/2020 18:37,0.09482793,1.33490207,-3.36608893,4.700991,1.004279395,-0.897649373,FALSE,FALSE,TRUE,FALSE,,,,,,
1602,J3798,2/3/2020 18:37,-1.756785,1.2419609,-3.5043,4.7462609,0.905420471,-1.078282372,FALSE,FALSE,TRUE,FALSE,,,,,,
1603,J3656,2/3/2020 18:37,8.192767,1.0013,-2.485558,3.486858,0.446125248,-0.556055645,FALSE,FALSE,TRUE,FALSE,,,,,,
1604,J3744,2/3/2020 8:14,6.102556,5.927434,-3.363503,9.290937,0.457292076,-0.60475746,FALSE,FALSE,TRUE,FALSE,,,,,,
1605,J3747,2/3/2020 8:14,3.740769,2.172099,-0.941277,3.113376,0.635725486,-0.494280326,FALSE,FALSE,TRUE,FALSE,,,,,,
1606,J3749,2/3/2020 8:14,2.208136,0.658378,-1.008171,1.666549,0.863882211,-0.581875582,TRUE,FALSE,TRUE,FALSE,,,,,,
1607,J3639,2/3/2020 8:06,4.617364,1.359773,-0.929549,2.289322,0.778525139,-0.582559449,TRUE,FALSE,TRUE,FALSE,,,,,,
1608,J3653,2/3/2020 8:06,1.54025,6.127136,-3.171925,9.299061,0.594940272,-1.02343675,FALSE,FALSE,TRUE,FALSE,,,,,,
1609,J3650,2/3/2020 8:06,-0.7455677,2.5371757,-5.3089623,7.846138,0.561786357,-0.837503681,FALSE,FALSE,TRUE,FALSE,,,,,,
1610,J3657,2/3/2020 8:06,6.097351,0.54353,-0.288094,0.831624,0.408416478,-0.342559901,TRUE,FALSE,TRUE,TRUE,,,,,,
1611,J3620,2/3/2020 8:06,-2.27763,7.605172,-3.738004,11.343176,0.407024727,-0.566082886,FALSE,FALSE,TRUE,FALSE,,,,,,
1612,J3557,1/31/2020 18:41,10.56825,1.93644,-3.760002,5.696442,0.585792819,-0.669715442,FALSE,FALSE,TRUE,FALSE,,,,,,
1613,J3601,1/31/2020 18:41,-5.565045,4.6585327,-3.863678,8.5222107,0.495599533,-1.380006391,FALSE,FALSE,TRUE,FALSE,,,,,,
1614,J3659,1/31/2020 18:41,45.35179,0.90759,-1.19366,2.10125,0.857276892,-1.007141496,TRUE,FALSE,TRUE,FALSE,,,,,,
1615,J3673,1/31/2020 16:37,8.765511,2.066499,-4.338345,6.404844,0.385754662,-0.575717671,FALSE,FALSE,TRUE,FALSE,,,,,,
1616,J3741,1/31/2020 6:19,2.865951,0.921013,-1.041617,1.96263,0.599034425,-0.595618978,TRUE,FALSE,TRUE,FALSE,,,,,,
1617,J3742,1/31/2020 6:19,-3.957132,6.464889,-3.109803,9.574692,0.895513009,-1.605120886,FALSE,FALSE,TRUE,FALSE,,,,,,
1618,J3743,1/31/2020 6:19,-1.239919,4.070959,-2.347205,6.418164,0.629222185,-1.054278069,FALSE,FALSE,TRUE,FALSE,,,,,,
1619,J3745,1/31/2020 6:19,2.681154,2.536337,-1.57295,4.109287,1.236743254,-0.552498461,FALSE,FALSE,TRUE,FALSE,,,,,,
1620,J3748,1/31/2020 6:19,11.53215,2.21448,-0.55509,2.76957,1.291568462,-0.747198718,FALSE,FALSE,TRUE,FALSE,,,,,,
1621,J3663,1/30/2020 12:10,12.874,1.8401,-4.338977,6.179077,0.593384699,-0.418702063,FALSE,FALSE,TRUE,FALSE,,,,,,
1622,J3669,1/30/2020 12:10,3.573663,6.799217,-4.3367143,11.1359313,0.716185227,-1.55206687,FALSE,FALSE,TRUE,FALSE,,,,,,
1623,J3671,1/30/2020 12:10,1.722126,1.759615,-3.447169,5.206784,0.988312629,-0.733650818,FALSE,FALSE,TRUE,FALSE,,,,,,
1624,J3616,1/29/2020 19:22,1.084837,2.429237,-1.2216044,3.6508414,0.291535353,-0.315467446,FALSE,FALSE,TRUE,TRUE,,,,,,
1625,J3641,1/29/2020 19:22,5.574516,3.456675,-1.952745,5.40942,0.50515582,-0.433922198,FALSE,FALSE,TRUE,FALSE,,,,,,
1626,J3642,1/29/2020 19:22,1.960798,0.166986,-0.811329,0.978315,0.398168542,-0.550245802,TRUE,FALSE,TRUE,FALSE,,,,,,
1627,J3643,1/29/2020 19:22,5.247957,1.053535,-2.914243,3.967778,0.152478688,-0.364217868,FALSE,FALSE,TRUE,TRUE,,,,,,
1628,J3261,1/29/2020 19:22,6.247575,1.256094,-1.485575,2.741669,0.227214594,-0.652568853,TRUE,FALSE,TRUE,FALSE,,,,,,
1629,J3392,1/29/2020 19:22,6.729136,3.988274,-2.359049,6.347323,0.298540787,-0.527300616,FALSE,FALSE,TRUE,FALSE,,,,,,
1630,J3587,1/29/2020 19:22,-4.846397,10.043577,-5.963063,16.00664,1.065386814,-2.304689703,FALSE,FALSE,FALSE,FALSE,,,,,,
1631,J3534,1/29/2020 19:22,-2.584467,6.715664,-3.352749,10.068413,0.335314676,-0.568728143,FALSE,FALSE,TRUE,FALSE,,,,,,
1632,J3582,1/29/2020 11:53,3.178417,1.093591,-0.835705,1.929296,0.228240761,-0.303001998,TRUE,FALSE,TRUE,TRUE,,,,,,
1633,J3664,1/29/2020 11:53,7.385144,3.254256,-2.191256,5.445512,0.67031931,-1.133389716,FALSE,FALSE,TRUE,FALSE,,,,,,
1634,J3665,1/29/2020 11:53,4.844781,1.426131,-2.277039,3.70317,0.497252777,-0.413172685,FALSE,FALSE,TRUE,TRUE,,,,,,
1635,J3666,1/29/2020 11:53,6.886207,1.233923,-3.612798,4.846721,0.435331171,-0.612879287,FALSE,FALSE,TRUE,FALSE,,,,,,
1636,J3667,1/29/2020 11:53,2.048917,3.182459,-1.362566,4.545025,0.913332782,-1.236208867,FALSE,FALSE,TRUE,FALSE,,,,,,
1637,J3670,1/29/2020 11:53,4.295186,1.350236,-0.622244,1.97248,0.552244797,-0.779095369,TRUE,FALSE,TRUE,FALSE,,,,,,
1638,J3672,1/29/2020 11:53,1.697757,0.374,-0.305384,0.679384,0.228825717,-0.250491976,TRUE,TRUE,TRUE,TRUE,,,,,,
1639,J3551,1/28/2020 21:52,-2.46225,2.6479457,-1.364675,4.0126207,0.401142095,-0.459646465,FALSE,FALSE,TRUE,TRUE,,,,,,
1640,J3563,1/28/2020 21:52,1.726703,3.985829,-1.70344478,5.68927378,0.716132827,-0.62176894,FALSE,FALSE,TRUE,FALSE,,,,,,
1641,J3655,1/28/2020 21:52,1.369421,4.432645,-1.6891321,6.1217771,0.636354069,-0.995020033,FALSE,FALSE,TRUE,FALSE,,,,,,
1642,J3660,1/28/2020 21:52,10.78274,2.45937,-6.265176,8.724546,0.310499809,-0.718477478,FALSE,FALSE,TRUE,FALSE,,,,,,
1643,J3661,1/28/2020 21:52,12.25615,1.25898,-0.09453,1.35351,0.784471508,-0.557241324,TRUE,FALSE,TRUE,FALSE,,,,,,
1644,J3622,1/28/2020 11:45,4.728144,3.185356,-1.594891,4.780247,0.54754378,-0.428670668,FALSE,FALSE,TRUE,FALSE,,,,,,
1645,J3625,1/28/2020 10:08,1.763967,1.343929,-1.0326583,2.3765873,0.600195702,-0.431848869,TRUE,FALSE,TRUE,FALSE,,,,,,
1646,J3626,1/28/2020 10:08,19.00886,2.66458,-6.59313,9.25771,1.02037297,-0.640052536,FALSE,FALSE,TRUE,FALSE,,,,,,
1647,J3631,1/28/2020 10:08,6.590051,3.395932,-2.095541,5.491473,0.343627784,-0.587469894,FALSE,FALSE,TRUE,FALSE,,,,,,
1648,J3633,1/28/2020 10:08,5.737735,4.07769,-1.793694,5.871384,0.799603488,-0.502279795,FALSE,FALSE,TRUE,FALSE,,,,,,
1649,J3644,1/28/2020 10:08,0.4358901,0.2520806,-0.216912,0.4689926,0.233722776,-0.226709976,TRUE,TRUE,TRUE,TRUE,,,,,,
1650,J3590,1/28/2020 10:08,7.523236,5.691824,-3.382308,9.074132,0.659964986,-1.335462221,FALSE,FALSE,TRUE,FALSE,,,,,,
1651,J3652,1/28/2020 10:08,-2.773814,2.449419,-1.02859,3.478009,1.243796932,-0.527768877,FALSE,FALSE,TRUE,FALSE,,,,,,
1652,J3630,1/28/2020 10:08,11.42307,0.60958,-2.046485,2.656065,0.227592958,-0.449258825,FALSE,FALSE,TRUE,TRUE,,,,,,
1653,J3638,1/28/2020 10:08,7.680397,9.240423,-4.141594,13.382017,0.580429992,-0.890453558,FALSE,FALSE,TRUE,FALSE,,,,,,
1654,J3640,1/28/2020 10:08,-0.7784624,1.9010564,-0.8737476,2.774804,0.717188629,-0.988657732,TRUE,FALSE,TRUE,FALSE,,,,,,
1655,J3516,1/28/2020 10:08,-2.023473,4.980448,-2.64876,7.629208,0.23730323,-0.494075875,FALSE,FALSE,TRUE,TRUE,,,,,,
1656,J3651,1/27/2020 19:11,6.906197,3.180043,-1.343157,4.5232,0.518607918,-0.564946903,FALSE,FALSE,TRUE,FALSE,,,,,,
1657,J3646,1/27/2020 19:11,1.746581,5.695734,-3.558989,9.254723,1.12884028,-1.748901892,FALSE,FALSE,TRUE,FALSE,,,,,,
1658,J3647,1/27/2020 19:11,1.139461,4.513392,-2.395169,6.908561,0.425807798,-0.967510046,FALSE,FALSE,TRUE,FALSE,,,,,,
1659,J3648,1/27/2020 19:11,1.833303,1.961263,-5.922227,7.88349,0.69274808,-1.062806041,FALSE,FALSE,TRUE,FALSE,,,,,,
1660,J3649,1/27/2020 19:11,2.066386,2.430305,-3.0572601,5.4875651,0.923015719,-0.513523943,FALSE,FALSE,TRUE,FALSE,,,,,,
1661,J3632,1/27/2020 19:11,2.352172,5.696814,-3.454706,9.15152,0.956835715,-1.20366708,FALSE,FALSE,TRUE,FALSE,,,,,,
1662,J3645,1/27/2020 19:11,1.653023,2.027539,-1.1405709,3.1681099,0.617157501,-0.845492933,FALSE,FALSE,TRUE,FALSE,,,,,,
1663,J3627,1/27/2020 19:11,13.88345,1.53895,-0.52007,2.05902,0.761754366,-0.924276672,TRUE,FALSE,TRUE,FALSE,,,,,,
1664,J3628,1/27/2020 19:11,11.22404,4.88127,-6.96209,11.84336,1.329069472,-0.960113996,FALSE,FALSE,TRUE,FALSE,,,,,,
1665,J3629,1/27/2020 19:11,16.2713,4.28731,-7.246198,11.533508,0.935911304,-0.862334761,FALSE,FALSE,TRUE,FALSE,,,,,,
1666,J3624,1/27/2020 19:11,4.145485,4.560828,-8.436517,12.997345,0.777395657,-0.780906764,FALSE,FALSE,TRUE,FALSE,,,,,,
1667,J3634,1/27/2020 17:21,6.457419,6.968631,-3.931136,10.899767,1.099903174,-1.591332062,FALSE,FALSE,TRUE,FALSE,,,,,,
1668,J3635,1/27/2020 17:21,9.534049,0.588811,-0.485673,1.074484,0.518036436,-0.569052443,TRUE,FALSE,TRUE,FALSE,,,,,,
1669,J3636,1/27/2020 17:21,0.9283983,12.4582217,-6.6016223,19.059844,1.295573529,-1.914894153,FALSE,FALSE,TRUE,FALSE,,,,,,
1670,J3637,1/27/2020 17:21,3.465323,8.275817,-3.8064575,12.0822745,0.788590974,-1.261616786,FALSE,FALSE,TRUE,FALSE,,,,,,
1671,J3623,1/27/2020 9:28,4.951172,1.386781,-4.5027264,5.8895074,0.588424995,-0.532079421,FALSE,FALSE,TRUE,FALSE,,,,,,
1672,J3486,1/27/2020 9:28,-2.596029,0.379345,-1.267667,1.647012,0.26828511,-0.422552732,TRUE,FALSE,TRUE,TRUE,,,,,,
1673,J3595,1/27/2020 9:28,-2.482964,0.784215,-0.902108,1.686323,0.36635167,-0.211613036,TRUE,FALSE,TRUE,TRUE,,,,,,
1674,J3599,1/27/2020 9:28,8.434262,0.569465,-2.722319,3.291784,0.167870847,-0.396220235,FALSE,FALSE,TRUE,TRUE,,,,,,
1675,J3479,1/27/2020 9:28,1.127414,3.66505,-1.894497,5.559547,0.506913544,-0.791911624,FALSE,FALSE,TRUE,FALSE,,,,,,
1676,J3608,1/27/2020 9:28,5.515595,4.431886,-2.82704,7.258926,0.500377121,-1.073389409,FALSE,FALSE,TRUE,FALSE,,,,,,
1677,J3578,1/27/2020 9:28,-3.920683,5.546489,-9.832707,15.379196,1.722828779,-1.278509936,FALSE,FALSE,TRUE,FALSE,,,,,,
1678,J3612,1/26/2020 15:35,5.034487,1.610749,-1.07577,2.686519,0.275180992,-0.339827474,TRUE,FALSE,TRUE,TRUE,,,,,,
1679,J3466,1/26/2020 15:35,-2.755273,2.0265162,-0.947396,2.9739122,0.183334253,-0.185522063,FALSE,FALSE,TRUE,TRUE,,,,,,
1680,J3606,1/26/2020 15:35,-9.641941,0.386486,-1.412659,1.799145,0.365764777,-0.521119218,TRUE,FALSE,TRUE,FALSE,,,,,,
1681,J3607,1/26/2020 15:35,3.996085,1.408182,-4.1874202,5.5956022,0.542072553,-0.520914648,FALSE,FALSE,TRUE,FALSE,,,,,,
1682,J3610,1/26/2020 15:35,8.949863,4.007017,-9.4527979,13.4598149,1.122506916,-0.946883196,FALSE,FALSE,TRUE,FALSE,,,,,,
1683,J3498,1/26/2020 15:35,14.60754,0.50824,-1.39898,1.90722,0.287785071,-0.567761276,TRUE,FALSE,TRUE,FALSE,,,,,,
1684,J3476,1/25/2020 15:46,11.27168,0.49355,-2.429697,2.923247,0.419279346,-0.707957655,FALSE,FALSE,TRUE,FALSE,,,,,,
1685,J3615,1/25/2020 15:46,12.05767,1.43918,-0.17653,1.61571,0.969708214,-1.07585684,TRUE,FALSE,TRUE,FALSE,,,,,,
1686,J3617,1/25/2020 15:46,-3.32008,7.708748,-4.364366,12.073114,1.405752678,-2.338796397,FALSE,FALSE,FALSE,FALSE,,,,,,
1687,J3614,1/25/2020 15:46,0.1397007,2.7774223,-1.4928457,4.270268,0.712134819,-1.120105277,FALSE,FALSE,TRUE,FALSE,,,,,,
1688,J3621,1/25/2020 15:46,-2.253989,4.624601,-1.955428,6.580029,0.800490746,-0.993275446,FALSE,FALSE,TRUE,FALSE,,,,,,
1689,J3619,1/25/2020 15:46,3.786943,1.609238,-3.2124488,4.8216868,0.593858455,-0.524812938,FALSE,FALSE,TRUE,FALSE,,,,,,
1690,J3618,1/25/2020 15:46,-1.560033,11.590903,-5.348569,16.939472,1.113266377,-1.850459453,FALSE,FALSE,TRUE,FALSE,,,,,,
1691,J3597,1/25/2020 15:46,1.960489,4.220385,-3.690545,7.91093,0.576878256,-1.49567767,FALSE,FALSE,TRUE,FALSE,,,,,,
1692,J3603,1/25/2020 15:46,1.773563,0.60075,-1.0854856,1.6862356,0.414840157,-0.402599664,TRUE,FALSE,TRUE,TRUE,,,,,,
1693,J3600,1/25/2020 15:46,8.657386,2.401634,-4.074071,6.475705,0.757045071,-0.549683023,FALSE,FALSE,TRUE,FALSE,,,,,,
1694,J3598,1/25/2020 15:46,-2.086325,5.455803,-2.462398,7.918201,0.696555998,-1.136356105,FALSE,FALSE,TRUE,FALSE,,,,,,
1695,J3594,1/25/2020 15:46,-2.619165,4.878852,-2.099286,6.978138,0.299750231,-0.51560653,FALSE,FALSE,TRUE,FALSE,,,,,,
1696,J3487,1/25/2020 15:46,-2.476703,5.666589,-3.316167,8.982756,0.768264907,-1.461799363,FALSE,FALSE,TRUE,FALSE,,,,,,
1697,J3588,1/24/2020 17:34,2.505746,3.427945,-2.2881809,5.7161259,1.112189804,-1.582696123,FALSE,FALSE,TRUE,FALSE,,,,,,
1698,J3589,1/24/2020 17:34,-2.240928,8.933964,-3.590607,12.524571,0.951122714,-1.432468746,FALSE,FALSE,TRUE,FALSE,,,,,,
1699,J3584,1/24/2020 17:34,5.664252,2.75461,-1.597033,4.351643,0.912986564,-1.329388375,FALSE,FALSE,TRUE,FALSE,,,,,,
1700,J3585,1/24/2020 17:34,-0.4641594,3.0502834,-2.9506976,6.000981,0.544395216,-1.210500643,FALSE,FALSE,TRUE,FALSE,,,,,,
1701,J3554,1/24/2020 17:34,7.484123,0.250372,-1.223476,1.473848,0.389173069,-0.392041389,TRUE,FALSE,TRUE,TRUE,,,,,,
1702,J3583,1/24/2020 17:34,-3.374513,1.671543,-3.986547,5.65809,0.360552465,-0.566781673,FALSE,FALSE,TRUE,FALSE,,,,,,
1703,J3593,1/24/2020 17:34,0.01624589,7.26149911,-3.36839189,10.629891,0.707697502,-1.027751477,FALSE,FALSE,TRUE,FALSE,,,,,,
1704,J3605,1/24/2020 17:34,6.605314,1.485893,-1.536308,3.022201,0.399419517,-0.876669408,TRUE,FALSE,TRUE,FALSE,,,,,,
1705,J3461,1/24/2020 17:34,-1.322883,0.5472616,-0.860397,1.4076586,0.157539975,-0.151727059,TRUE,FALSE,TRUE,TRUE,,,,,,
1706,J3586,1/24/2020 17:34,0.2501432,0.5940497,-2.2922842,2.8863339,0.237794126,-0.562868611,FALSE,FALSE,TRUE,FALSE,,,,,,
1707,J3576,1/24/2020 6:58,3.984903,4.576921,-2.723663,7.300584,0.948075603,-1.524735023,FALSE,FALSE,TRUE,FALSE,,,,,,
1708,J3602,1/24/2020 6:58,4.486597,1.137384,-0.863414,2.000798,0.59219235,-1.020366216,TRUE,FALSE,TRUE,FALSE,,,,,,
1709,J3393,1/24/2020 6:58,-2.490195,3.3746995,-1.862593,5.2372925,0.518965632,-0.861887197,FALSE,FALSE,TRUE,FALSE,,,,,,
1710,J3577,1/24/2020 6:58,5.921664,4.375496,-1.978502,6.353998,0.438530488,-0.553676575,FALSE,FALSE,TRUE,FALSE,,,,,,
1711,J3494,1/24/2020 6:58,5.594854,0.047279,-0.968814,1.016093,0.311088871,-0.468107917,TRUE,FALSE,TRUE,TRUE,,,,,,
1712,J3580,1/24/2020 6:58,-4.871178,0.867228,-0.390958,1.258186,0.671648618,-0.451258402,TRUE,FALSE,TRUE,FALSE,,,,,,
1713,J3613,1/24/2020 6:58,2.19599,0.799849,-0.293845,1.093694,0.554836974,-0.527165929,TRUE,FALSE,TRUE,FALSE,,,,,,
1714,J3609,1/24/2020 6:58,-2.483566,0.694448,-1.894286,2.588734,0.898857446,-0.934983723,TRUE,FALSE,TRUE,FALSE,,,,,,
1715,J3611,1/24/2020 6:58,2.882649,2.630585,-2.6939105,5.3244955,0.994457657,-0.64093519,FALSE,FALSE,TRUE,FALSE,,,,,,
1716,J3574,1/23/2020 17:02,9.180308,1.812792,-0.717644,2.530436,0.793433191,-0.632929333,TRUE,FALSE,TRUE,FALSE,,,,,,
1717,J3575,1/23/2020 17:02,0.3166593,5.7035337,-3.5446063,9.24814,1.235888407,-1.4675492,FALSE,FALSE,TRUE,FALSE,,,,,,
1718,J3514,1/23/2020 17:02,0.1557402,6.1062708,-3.2929232,9.399194,0.76523449,-1.32499177,FALSE,FALSE,TRUE,FALSE,,,,,,
1719,J3547,1/23/2020 17:02,8.18334,1.181897,-1.017263,2.19916,1.115539424,-0.686523687,TRUE,FALSE,TRUE,FALSE,,,,,,
1720,J3544,1/23/2020 17:02,7.014155,0.94134,-2.576458,3.517798,0.461457067,-0.481758983,FALSE,FALSE,TRUE,TRUE,,,,,,
1721,J3546,1/23/2020 17:02,-2.598034,0.265359,-1.167896,1.433255,0.442985999,-0.981283958,TRUE,FALSE,TRUE,FALSE,,,,,,
1722,J3550,1/23/2020 17:02,0.932838,2.033352,-4.91498,6.948332,0.594169376,-0.576060317,FALSE,FALSE,TRUE,FALSE,,,,,,
1723,J3562,1/23/2020 17:02,8.183876,1.194945,-0.933228,2.128173,0.331535736,-0.37402911,TRUE,FALSE,TRUE,TRUE,,,,,,
1724,J3422,1/23/2020 17:02,6.686204,0.512106,-2.013736,2.525842,0.25044339,-0.500975634,FALSE,FALSE,TRUE,FALSE,,,,,,
1725,J3561,1/23/2020 17:02,7.440621,3.271429,-7.8288343,11.1002633,1.049119866,-1.312605662,FALSE,FALSE,TRUE,FALSE,,,,,,
1726,J3565,1/23/2020 17:02,8.31255,2.89101,-2.433449,5.324459,0.665173737,-1.13779786,FALSE,FALSE,TRUE,FALSE,,,,,,
1727,J3573,1/23/2020 7:15,1.847137,8.272593,-3.633111,11.905704,1.818474149,-2.606770282,FALSE,FALSE,FALSE,FALSE,,,,,,
1728,J3513,1/23/2020 7:15,2.291748,0.322105,-0.497507,0.819612,0.158027287,-0.15799164,TRUE,TRUE,TRUE,TRUE,,,,,,
1729,J3572,1/23/2020 7:15,-5.960013,8.617266,-3.037474,11.65474,1.593107532,-2.05003378,FALSE,FALSE,FALSE,FALSE,,,,,,
1730,J3571,1/23/2020 7:15,10.95524,9.04726,-3.287615,12.334875,0.650544375,-1.114492567,FALSE,FALSE,TRUE,FALSE,,,,,,
1731,J3581,1/23/2020 7:15,-2.81041,14.97,-7.113574,22.083574,0.828615068,-1.173396248,FALSE,FALSE,TRUE,FALSE,,,,,,
1732,J3591,1/23/2020 7:15,-2.798693,4.886619,-2.217984,7.104603,0.410469133,-0.476463585,FALSE,FALSE,TRUE,TRUE,,,,,,
1733,J3483,1/23/2020 7:15,-4.307592,0.114428,-0.725786,0.840214,0.18874662,-0.353625536,TRUE,FALSE,TRUE,TRUE,,,,,,
1734,J3540,1/23/2020 7:15,-16.06552,5.90491,-3.23052,9.13543,0.482700029,-0.895942559,FALSE,FALSE,TRUE,FALSE,,,,,,
1735,J3537,1/23/2020 7:15,3.417301,2.315613,-6.885123,9.200736,0.692064614,-0.854318232,FALSE,FALSE,TRUE,FALSE,,,,,,
1736,J3527,1/23/2020 7:15,2.377159,6.606986,-3.2317342,9.8387202,0.54601977,-0.724687006,FALSE,FALSE,TRUE,FALSE,,,,,,
1737,J3506,1/23/2020 7:15,0.736273,3.8439,-2.531484,6.375384,0.553805598,-0.994241964,FALSE,FALSE,TRUE,FALSE,,,,,,
